cohort,fold,K,method,n_cell_types,val_auc,held_auc,val_ap,held_ap,val_f1,held_f1,val_mcc,held_mcc
Pappalardo,5,5,HVG,8,0.6666666666666666,0.8666666666666667,0.9166666666666666,0.9111111111111112,0.8,0.625,0.5773502691896258,0.0
Pappalardo,5,5,LASSO,8,0.6666666666666666,0.9,0.9166666666666666,0.8766666666666667,0.6666666666666666,0.8333333333333333,-0.3333333333333333,0.6900655593423543
Pappalardo,5,5,ElasticNet,8,0.6666666666666666,0.9,0.9166666666666666,0.902857142857143,0.6666666666666666,0.7692307692307693,-0.3333333333333333,0.5590169943749475
Pappalardo,5,10,DE_top,8,0.6666666666666666,0.9,0.9166666666666666,0.925,0.6666666666666666,0.7692307692307693,-0.3333333333333333,0.5590169943749475
Pappalardo,5,10,HVG,8,0.6666666666666666,0.9333333333333333,0.9166666666666666,0.942857142857143,0.8,0.6666666666666666,0.5773502691896258,0.28867513459481287
Pappalardo,5,10,LASSO,8,0.6666666666666666,0.9666666666666667,0.9166666666666666,0.9666666666666668,0.6666666666666666,0.7692307692307693,-0.3333333333333333,0.5590169943749475
Pappalardo,5,10,ElasticNet,8,0.6666666666666666,0.8,0.9166666666666666,0.7683333333333333,0.6666666666666666,0.7692307692307693,-0.3333333333333333,0.5590169943749475
Pappalardo,5,15,DE_top,8,0.6666666666666666,1.0,0.9166666666666666,1.0,0.6666666666666666,0.9090909090909091,-0.3333333333333333,0.8333333333333334
Pappalardo,5,15,HVG,8,0.6666666666666666,0.9,0.9166666666666666,0.925,0.8,0.7142857142857143,0.5773502691896258,0.43033148291193524
Pappalardo,5,15,LASSO,8,0.6666666666666666,0.9666666666666667,0.9166666666666666,0.9666666666666668,0.6666666666666666,0.7692307692307693,-0.3333333333333333,0.5590169943749475
Pappalardo,5,15,ElasticNet,8,0.6666666666666666,0.9666666666666667,0.9166666666666666,0.9666666666666668,0.6666666666666666,0.7142857142857143,-0.3333333333333333,0.43033148291193524
Pappalardo,5,20,DE_top,8,0.6666666666666666,1.0,0.9166666666666666,1.0,0.6666666666666666,0.8333333333333333,-0.3333333333333333,0.6900655593423543
Pappalardo,5,20,HVG,8,0.6666666666666666,0.9333333333333333,0.9166666666666666,0.942857142857143,0.8,0.7692307692307693,0.5773502691896258,0.5590169943749475
Pappalardo,5,20,LASSO,8,0.6666666666666666,1.0,0.9166666666666666,1.0,0.6666666666666666,0.7142857142857143,-0.3333333333333333,0.43033148291193524
Pappalardo,5,20,ElasticNet,8,0.6666666666666666,0.9666666666666667,0.9166666666666666,0.9666666666666668,0.6666666666666666,0.7142857142857143,-0.3333333333333333,0.43033148291193524
Pappalardo,5,30,DE_top,8,0.6666666666666666,1.0,0.9166666666666666,1.0,0.6666666666666666,0.7142857142857143,-0.3333333333333333,0.43033148291193524
Pappalardo,5,30,HVG,8,0.6666666666666666,0.9333333333333333,0.9166666666666666,0.942857142857143,0.8,0.8333333333333333,0.5773502691896258,0.6900655593423543
Pappalardo,5,30,LASSO,8,0.6666666666666666,0.9666666666666667,0.9166666666666666,0.9666666666666668,0.6666666666666666,0.6666666666666666,-0.3333333333333333,0.28867513459481287
Pappalardo,5,30,ElasticNet,8,0.6666666666666666,0.8666666666666666,0.9166666666666666,0.8761904761904763,0.6666666666666666,0.7142857142857143,-0.3333333333333333,0.43033148291193524
Pappalardo,5,50,DE_top,8,0.6666666666666666,1.0,0.9166666666666666,1.0,0.6666666666666666,0.7142857142857143,-0.3333333333333333,0.43033148291193524
Pappalardo,5,50,HVG,8,0.6666666666666666,0.9666666666666667,0.9166666666666666,0.9666666666666668,0.8,0.8333333333333333,0.5773502691896258,0.6900655593423543
Pappalardo,5,50,LASSO,8,0.6666666666666666,1.0,0.9166666666666666,1.0,0.6666666666666666,0.7142857142857143,-0.3333333333333333,0.43033148291193524
Pappalardo,5,50,ElasticNet,8,0.6666666666666666,0.9333333333333333,0.9166666666666666,0.9266666666666667,0.6666666666666666,0.7142857142857143,-0.3333333333333333,0.43033148291193524
Heming,1,5,DE_top,8,0.875,0.6049382716049383,0.9166666666666666,0.6566155522037875,0.7272727272727273,0.6666666666666666,0.3779644730092272,0.0
Heming,1,5,HVG,8,0.8125,0.6419753086419753,0.8041666666666667,0.6500138750138751,0.6666666666666666,0.6666666666666666,0.0,0.0
Heming,1,5,LASSO,8,0.625,0.7037037037037037,0.7095238095238094,0.7851148851148851,0.5,0.6153846153846153,0.0,-0.24253562503633297
Heming,1,5,ElasticNet,8,0.4375,0.5432098765432098,0.6178571428571429,0.5672537339204006,0.7272727272727273,0.64,0.3779644730092272,0.0
Heming,1,10,DE_top,8,0.8125,0.654320987654321,0.8541666666666666,0.7323158323158323,0.6666666666666665,0.7499999999999999,0.2581988897471611,0.4472135954999579
Heming,1,10,HVG,8,0.8125,0.5432098765432098,0.8041666666666667,0.6348616887832573,0.7272727272727273,0.6666666666666666,0.3779644730092272,0.0
Heming,1,10,LASSO,8,0.625,0.5802469135802469,0.7095238095238094,0.630405034326603,0.6,0.6666666666666667,0.0,0.14907119849998599
